ticker,appreciation,10bagger
ADOM,0.05337931034482759,False
ADP,4.836209506509234,False
ADPI,2.953343701399689,False
ADPTQ,0.04194174757281554,False
ADRO,0.09476190476190476,False
ADS,6.335264301230992,False
ADSK,13.138279932546375,True
ADSW,1.4,False
ADT,0.5157384987893462,False
ADT1,1.1003931847968544,False
ADTN,0.9898843930635838,False
ADUS,7.489988221436985,False
ADVM,0.18720971775634157,False
ADVNQ,0.008571428571428572,False
ADVS,3.275823768974454,False
ADXS,0.1576,False
ADXSW,0.006862745098039215,False
ADY,0.7021883920076119,False
ADYX,0.032,False
AE,2.8933333333333335,False
AEA,11.052631578947368,True
AEB,4.613588110403398,False
AEC,5.693069306930694,False
AED,5.409663865546219,False
AEDC,0.011764705882352941,False
AEE,3.313063063063063,False
AEG,1.580858085808581,False
AEGG,0.06060606060606061,False
AEGN,1.368380062305296,False
AEGR,0.18240740740740738,False
AEH,5.2326530612244895,False
AEHR,1.5367483296213806,False
AEIS,8.492307692307692,False
AEL,7.4230769230769225,False
AEM,0.9411510168758114,False
AEMD,0.10626398210290829,False
AEO,2.381310418904404,False
AEP,3.104151223128243,False
AEP-PB,0.9922854387656702,False
AEPI,8.399541634835753,False
AER,16.741007194244606,True
AERG,0.3829787234042553,False
AERI,4.476908576814326,False
AERT,0.9000000000000001,False
AES,3.2285714285714286,False
AES-PC,0.9868987094251075,False
AESE,1.0652400835073068,False
AESEW,0.8849557522123894,False
AET,10.133396855645545,True
AETUF,0.7436034115138592,False
AEUA,0.6551792828685259,False
AEY,0.8303030303030304,False
AEYE,1.2342465753424658,False
AEZ,19.92156862745098,True
AEZS,0.011923076923076923,False
AF,3.011204481792717,False
AF-PC,1.0387280880554424,False
AFAM,2.9598308668076108,False
AFCB,2.5775862068965516,False
AFCO,1.2481962481962483,False
AFFI,3.0,False
AFFMQ,0.0012195121951219512,False
AFFX,7.4414893617021285,False
AFFY,0.007234726688102894,False
AFG,6.549353301565691,False
AFH,0.4134453781512605,False
AFI,1.1333333333333333,False
AFI.W,1.0015612802498048,False
AFIN,0.7200000000000001,False
AFINP,1.0,False
AFL,6.246096189881324,False
AFMD,0.7368421052631579,False
AFOP,11.390769230769232,True
AFPW,7.5e-08,False
AFSI,4.472407519708915,False
AFSI-PA,0.42282839672145367,False
AFSI-PB,0.3976248976248976,False
AFSI-PC,0.3944,False
AFSI-PD,0.387624750499002,False
AFSI-PE,0.4003189792663477,False
AFSI-PF,0.37445802128498223,False
AG,4.506849315068493,False
AGAM,1.452054794520548,False
AGCO,4.525048796356539,False
AGE,1.4944649446494465,False
AGEN,1.596774193548387,False
AGFS,0.34647302904564314,False
AGFSW,0.028124999999999997,False
AGHC,0.07435897435897436,False
AGI,0.8067333650944893,False
AGIO,2.156010230179028,False
AGIXQ,0.5,False
AGLE,0.8239508700102355,False
AGLNF,1.777650429799427,False
AGM,22.21779141104295,True
AGM-PA,1.0859601224456026,False
AGM-PB,1.0261022239563011,False
AGM-PC,1.0456,False
AGM.A,22.01290322580645,True
AGMH,3.2777777777777777,False
AGN,5.7596380802517695,False
AGN-PA,0.5240322036349612,False
AGN1,6.445953286257469,False
AGNC,1.1780104712041886,False
AGNCB,1.0247564935064934,False
AGNCM,1.0003624501631025,False
AGNCN,1.0207253886010363,False
AGNCP,1.0175100401606425,False
AGNT,0.5,False
AGNU,0.021069692058346842,False
AGO,11.661417322834646,True
AGO-PB,1.0710011966493818,False
AGO-PE,1.0543078807676602,False
AGO-PF,1.0645724258289704,False
AGP,3.869198312236287,False
AGR,1.3939645625692139,False
AGRO,0.5741666666666666,False
AGRPY,0.809076682316119,False
AGRX,0.27256317689530685,False
AGS,1.2935135135135134,False
AGTC,0.28387533875338755,False
AGU,3.8603558241020477,False
AGX,4.204545454545454,False
AGYS,6.065902578796562,False
AHC,3.795918367346939,False
AHCHF,1.3634361233480177,False
AHCI,3.2966101694915255,False
AHCO,0.999,False
AHCOW,0.9181818181818181,False
AHEXY,0.9620664739884393,False
AHGP,2.086029411764706,False
AHH,1.346286701208981,False
AHII,0.09999999999999999,False
AHII1,3.8636363636363633,False
AHKSF,1.9373848987108655,False
AHL,2.0697336561743342,False
AHL-PA,0.9607253057026399,False
AHL-PB,0.9799004668029783,False
AHL-PC,1.0268000000000002,False
AHL-PD,0.9539007092198583,False
AHMIQ,0.3846153846153846,False
AHNA,1.0,False
AHOM,3.4,False
AHPAW,0.42,False
AHPI,0.3137931034482759,False
AHT,4.75,False
AHT-PA,0.9791907514450867,False
AHT-PD,0.9875824602250679,False
AHT-PE,0.9163928441036875,False
AHT-PF,0.9283681404577705,False
AHT-PG,0.9256565656565656,False
AHT-PH,0.9353535353535353,False
AHT-PI,0.9467046379170058,False
AI,3.6181818181818177,False
AI-PB,0.9385593220338981,False
AI-PC,0.9824396897110221,False
AIBRF,0.755357142857143,False
AICIQ,20.0,True
AIG,5.126190476190477,False
AIG-PA,1.0023762376237624,False
AIG.WS,0.2294478527607362,False
AIHS,0.7752212389380531,False
AIII,1.0933333333333333,False
AIM,0.03333333333333333,False
AIM1,7.663366336633663,False
AIMC,6.336734693877551,False
AIMM,0.0019801980198019802,False
AIMT,0.9273858921161826,False
AIN,9.119745222929938,False
AINC,0.9880782918149466,False
AINV,1.352993744414656,False
AIPC,1.7451432334540664,False
AIQ1,0.34300791556728233,False
AIQUY,0.9799193377202291,False
AIR,2.715956558061821,False
AIRG,1.60375,False
AIRI,0.09916666666666667,False
AIRM,8.831996709849887,False
AIRO,0.15555555555555556,False
AIRT,4.924639099584047,False
AIRV,1.4203703703703703,False
AIT,3.7710843373493974,False
AIV,9.772638942868248,False
AIV-PA,0.9988262910798124,False
AIV-PZ,0.9945631067961165,False
AIXNY,1.772680412371134,False
AIZ,5.059168443496801,False
AIZP,1.0196695515342251,False
AJG,5.016056518946692,False
AJINY,1.6084337349397588,False
AJRD,16.223744292237445,True
AJSB,1.4388489208633093,False
AJX,0.9814285714285714,False
AKAM,4.369896404631322,False
AKAO,0.031888111888111886,False
AKBA,0.30679902603483794,False
AKBTY,0.6174863387978141,False
AKCA,2.9883966244725735,False
AKER,0.02287738097226904,False
AKG,0.2976076555023924,False
AKO.A,1.603448275862069,False
AKO.B,1.5869405722670578,False
AKR,2.8084449021627185,False
AKRX,2.9333333333333336,False
AKS,0.5045871559633027,False
AKTS,1.1643286573146292,False
AKTX,0.04475,False
AKZOY,2.450678733031674,False
AL,1.228980322003578,False
AL-PA,1.0091089108910891,False
ALAC,0.9949999999999999,False
ALACR,0.5862068965517242,False
ALACW,1.0,False
ALB,4.477334789732387,False
ALBO,0.0719615728328865,False
ALBY,1.52,False
ALC1,1.8897637795275593,False
ALCO,1.0875299760191848,False
ALCS,0.0005494505494505495,False
ALD1,5.735632183908046,False
ALDA,0.9294117647058824,False
ALDN,1.090547263681592,False
ALDR,1.3609172482552345,False
ALDW,0.8994565217391305,False
ALDX,1.2541666666666667,False
ALE,3.1433486238532113,False
ALEC,1.04,False
ALEX,0.9698818147159741,False
ALFVY,1.5653242320819112,False
ALG,8.448013524936602,False
ALGGY,0.5821782178217821,False
ALGI,0.06666666666666667,False
ALGN,45.27547770700637,True
ALGR,0.9880597014925372,False
ALGRR,0.7297297297297298,False
ALGRW,0.7428571428571429,False
ALGT,3.87171052631579,False
ALIM,0.09636422038921447,False
ALJ,1.2983367983367984,False
ALJJ,0.39024390243902446,False
ALK,10.90343889644453,True
ALKS,3.9706202393906422,False
ALL,5.767299448867116,False
ALL-PA,1.0489913544668588,False
ALL-PB,1.0224358974358974,False
ALL-PC,0.9638009049773756,False
ALL-PD,0.9682944467704486,False
ALL-PE,0.9772288691624855,False
ALL-PF,0.9984423676012462,False
ALL-PG,1.0143141153081512,False
ALLB,3.176158940397351,False
ALLE,1.871273852501289,False
ALLI,1.6725888324873097,False
ALLK,1.296,False
ALLM,0.002962962962962963,False
ALLO,1.1564,False
ALLT,5.513888888888889,False
ALLVF,0.32654611761130525,False
ALLY,1.146371976647206,False
ALLY-PA,0.977110694183865,False
ALLY-PB,0.9474444444444444,False
ALNA,0.7034068136272544,False
ALNC,2.4994736842105265,False
ALNY,5.775648949320149,False
ALO,0.23481384715871984,False
ALOG,3.0773460410557183,False
ALOT,4.127530364372469,False
ALOY,2.405405405405405,False
ALP-PQ,1.00116776956014,False
ALPMY,1.9981313400961023,False
ALPN,0.11494638069705095,False
ALPP,0.0036000000000000003,False
ALR,2.381597384399813,False
ALR-PB,1.1823529411764706,False
ALRM,3.8447867298578204,False
ALRN,0.18055555555555555,False
ALRN1,0.22916666666666669,False
ALSK,0.3350785340314136,False
ALSN,1.91965811965812,False
ALT,0.006531531531531532,False
ALTD,0.06133333333333333,False
ALTE,1.9876543209876545,False
ALTH,0.30808080808080807,False
ALTI,0.006127450980392157,False
ALTM,0.6082474226804124,False
ALTMW,0.6521739130434783,False
ALTR,2.010376843255052,False
ALTR1,3.7039835164835164,False
ALTUQ,0.47368421052631576,False
ALTV,0.5529411764705883,False
ALTX,1.098901098901099,False
ALU,2.8809325562031645,False
ALUS1,5.45945945945946,False
ALV,5.406617647058824,False
ALV.W,0.8641818796484111,False
ALVRQ,0.00034246575342465754,False
ALX,2.7254745689030573,False
ALXA,0.06571428571428571,False
ALXN,8.432938240798503,False
ALY,3.808139534883721,False
ALYA,0.7111111111111111,False
AM,0.6263636363636363,False
AM1,5.86111111111111,False
AM2,0.8512308241170174,False
AMAC,2.1892583120204603,False
AMAG,0.5313531353135315,False
AMAL,0.9484848484848485,False
AMAP,1.548148148148148,False
AMARQ,0.14285714285714285,False
AMAT,4.48135593220339,False
AMBA,7.12871287128713,False
AMBC,0.906,False
AMBCW,0.6245353159851301,False
AMBI,2.1109607577807847,False
AMBO,1.5508684863523572,False
AMBR,0.51,False
AMBTQ,0.00025,False
AMC,0.7857142857142858,False
AMCC,2.5766871165644174,False
AMCF,0.0415944540727903,False
AMCI,0.984,False
AMCIW,0.8000000000000002,False
AMCO,0.0089171974522293,False
AMCS,3.3798882681564244,False
AMCX,1.599323753169907,False
AMD,12.696517412935325,True
AME,7.570255474452554,False
AMED,4.253278122843341,False
AMEH,1.832,False
AMFIQ,0.010101010101010102,False
AMFW,0.42228915662650596,False
AMG,3.1773954316226636,False
AMGI,0.03333333333333333,False
AMGN,3.967836257309941,False
AMH,1.4564102564102563,False
AMH-PA,1.1894034209428452,False
AMH-PB,1.1908141962421712,False
AMH-PC,1.1936026936026936,False
AMH-PD,1.0416666666666665,False
AMH-PE,1.0353034510115033,False
AMH-PF,0.9939516129032258,False
AMH-PG,0.9896455595380327,False
AMH-PH,1.0075969612155138,False
AMIC,5.983091787439614,False
AMID,0.2467780429594272,False
AMIEQ,0.0008928571428571429,False
AMIGF,2.323481116584565,False
AMKBF,1.4444444444444444,False
AMKR,5.271604938271604,False
AMLN,3.6107226107226107,False
AMLYY,0.25726315789473686,False
AMMD,3.079136690647482,False
AMN,7.861435726210351,False
AMN1,2.011837121212121,False
AMNB,2.2529032258064516,False
AMOT,20.10526315789474,True
AMOV,1.2175767918088736,False
AMP,8.545697131420948,False
AMPE,0.1605714285714286,False
AMPH,2.334857142857143,False
AMPH1,1.715629293036035,False
AMPLQ,0.0008943089430894309,False
AMPY,0.4313465783664459,False
AMPY1,0.4945454545454545,False
AMRB,1.6341923318667504,False
AMRC,3.1819075712881024,False
AMRE,1.8930099857346647,False
AMRH,0.038505747126436785,False
AMRHW,0.0923076923076923,False
AMRI,2.772959183673469,False
AMRK,0.8947368421052632,False
AMRN,29.657142857142862,True
AMRQQ,0.025579150579150584,False
AMRS,0.008444444444444444,False
AMRWW,0.021142857142857147,False
AMRX,0.7341968911917098,False
AMS,2.5812441968430826,False
AMSC,0.10446791226645004,False
AMSF,4.479638009049774,False
AMSG,4.895231213872832,False
AMSGP,1.2703078450844092,False
AMSSY,0.29411764705882354,False
AMSWA,3.3948863636363633,False
AMT,7.073223259152908,False
AMT-PA,1.0808823529411764,False
AMT-PB,1.1515863689776733,False
AMTB,0.7738888888888888,False
AMTBB,0.6909444444444445,False
AMTD,4.381244522348817,False
AMTG,0.7432432432432433,False
AMTG-PA,1.0093457943925235,False
AMTX,0.1428326180257511,False
AMTY,0.07407407407407407,False
AMWD,5.698620689655172,False
AMX,1.2071005917159763,False
AMYRZ,1.4,False
AMZG,0.014814814814814814,False
AMZN,28.726407485078237,True
AN,3.600806451612903,False
ANAB,4.297058823529412,False
ANAC,19.48919449901768,True
ANAD,0.5339622641509434,False
ANAT,2.9576499388004893,False
ANCB,2.577,False
ANCN,0.6291666666666667,False
ANCX,5.4027459954233406,False
ANDA,0.975,False
ANDA2,1.0757575757575757,False
ANDAR,1.36,False
ANDAR2,4.733333333333333,False
ANDAW,1.1764705882352942,False
ANDAW2,18.7,True
ANDE,4.386824554239825,False
ANDR,1.1,False
ANDS,0.615,False
ANDV,11.49812734082397,True
ANDX,1.5004255319148936,False
ANEN,2.5940685820203893,False
ANET,5.717454545454545,False
ANF,1.3209638554216867,False
ANFC,0.18000000000000002,False
ANGI,0.9495694956949569,False
ANGO,2.078181818181818,False
ANGPY,1.187258687258687,False
ANH,0.6917808219178082,False
ANH-PA,1.0257109466303076,False
ANH-PB,0.978813559322034,False
ANH-PC,1.0208333333333333,False
ANIK,9.914754098360655,False
ANIOY,0.47378640776699027,False
ANIP,1.5189491817398797,False
ANIX,0.6953846153846153,False
ANL,1.0071022727272727,False
ANLY,3.794117647058824,False
ANN,7.105678233438486,False
ANNB,5.514285714285714,False
ANNRF,0.9772727272727273,False
ANNSF,1.844354018311292,False
ANPDY,5.923214285714286,False
ANPFF,0.008108108108108107,False
ANPIQ,0.06896551724137932,False
ANRZ,0.00032010243277848916,False
ANSS,9.51119208745445,False
ANSV,0.045454545454545456,False
ANSW,1.4620786516853932,False
ANTE,0.10858585858585858,False
ANTH,0.0002607881597717546,False
ANTM,9.53421926910299,False
ANTP,0.5530973451327434,False
ANVGQ,0.009828009828009828,False
ANW,0.045804195804195806,False
ANXB,2.0,False
ANXGF,0.23958333333333334,False
ANY,0.010318142734307825,False
AOBC,2.847560975609756,False
AOBI,0.00031832885952233465,False
AOGSQ,0.05555555555555555,False
AOL,1.9940167530913442,False
AOLS,0.013333333333333334,False
AON,4.601078167115903,False
AONEQ,0.001530612244897959,False
AONNY,2.511599511599512,False
AOS,13.290129611166503,True
AOSL,0.6502824858757063,False
AOXG,0.1109090909090909,False
AP,0.3905325443786982,False
APA,0.6620821394460362,False
APAB,0.0009302325581395349,False
APAC,4.718232044198895,False
APAGF,1.0107142857142857,False
APAM,0.6482101467937162,False
APC,1.460032102728732,False
APD,4.336058128973661,False
APD.W,1.019870948819475,False
APDN,0.16960853160669861,False
APDNW,0.023749999999999997,False
APEI,0.8160390138173937,False
APELY,2.841891891891892,False
APEN,0.009637188208616781,False
APEX,0.054467754467754474,False
APFC,9.205940594059406,False
APFH,1.6762499999999998,False
APH,7.850374064837905,False
APHA,0.7766666666666667,False
API,0.6153846153846154,False
APIC,1.0404191616766467,False
APKT,7.011990407673861,False
APL,6.038548752834466,False
APL-PE,0.9630188679245283,False
APLE,0.9055555555555556,False
APLP,1.2988115449915112,False
APLS,1.3898788310762653,False
APM,0.9379790940766551,False
APNHY,0.42938420348058903,False
APNI,0.07142857142857144,False
APO,1.5521978021978022,False
APO-PA,1.006896551724138,False
APO-PB,0.9899152884227511,False
APO1,1.908641975308642,False
APOG,4.133406835722161,False
APOL,0.1401233702509463,False
APOP,0.19071698113207544,False
APOPW,0.12222222222222222,False
APPCQ,0.0062499999999999995,False
APPF,5.639204545454546,False
APPN,2.2938041305796135,False
APPS,0.8235294117647058,False
APRN,0.09799999999999999,False
APSG,1.9402756508422663,False
APT,4.5,False
APTI,1.6838137472283812,False
APTO,0.30687022900763355,False
APTS,1.5045685279187817,False
APTV,3.7266760431317394,False
APTV.W,1.0219883040935671,False
APTX,0.2004950495049505,False
APU,1.1328440366972476,False
APVO,0.1125,False
APWC,4.178571428571428,False
APWR1,0.019047619047619046,False
APY,1.003666585186996,False
APY.W,0.9513157894736842,False
APYX,1.0532465364713737,False
AQ,0.9526813880126184,False
AQ1,2.253913043478261,False
AQB,0.08267270668176671,False
AQMS,0.5738317757009346,False
AQN,1.3743902439024391,False
AQQSQ,0.007272727272727274,False
AQST,0.4305295950155763,False
AQUA,0.6024904214559387,False
AR,0.16977504326091136,False
ARA,0.23169811320754716,False
ARA1,3.341194968553459,False
ARAV,0.0374030389969185,False
ARAY,1.0483516483516484,False
ARB,3.9183673469387754,False
ARBA,5.559006211180124,False
ARBX,1.285928143712575,False
ARC,0.6043360433604336,False
ARCB,1.8843329253365972,False
ARCC,4.440414507772021,False
ARCE,1.3740425531914893,False
ARCH,1.4487301587301586,False
ARCL,0.5908364411294619,False
ARCO,0.33820754716981133,False
ARCT,0.1292336802270577,False
ARCT1,1.240228789323165,False
ARCW,0.4275058275058275,False
ARCX,0.8689473684210527,False
ARD,0.5674378000872982,False
ARD1,1.8544403573305306,False
ARDM,0.07979166666666666,False
ARDNA,1.3807494810444663,False
ARDS,0.8769230769230769,False
ARDX,0.1984408221119773,False
ARE,3.9381215469613258,False
ARE-PD,1.402962962962963,False
ARE-PE,0.990625,False
AREC,1.06,False
ARES,1.2478494623655914,False
ARES-PA,1.0454908220271348,False
AREX,0.05645933014354067,False
ARG,4.979101358411703,False
ARGA,1.0,False
ARGO,3.8258703773891383,False
ARGS,0.000625,False
ARGX,5.427826086956522,False
ARH-PC,0.9732006125574273,False
ARI,0.9837837837837837,False
ARI-PA,0.973384030418251,False
ARI-PC,1.023562300319489,False
ARIA,24.19191919191919,True
ARII,10.274596182085169,True
ARIS,10.135714285714286,True
ARJ,2.8710462287104623,False
ARKR,1.9412350597609562,False
ARL,1.2063808574277168,False
ARLO,0.18687782805429862,False
ARLO.W,1.019676163148186,False
ARLP,1.648582995951417,False
ARLZ,0.005882352941176471,False
ARMH,17.244274809160302,True
ARMK,1.301762114537445,False
ARMO,1.6805648957632817,False
ARMP,0.0038738738738738738,False
ARNA,1.12075,False
ARNC,1.1602914389799637,False
ARNC-P,1.013578826237054,False
ARNC-PB,1.3530434782608696,False
ARNI,0.00024752475247524753,False
AROC,0.5970695970695971,False
AROPQ,0.00031942758576630683,False
AROW,1.9217621569571497,False
ARP-PD,0.046530612244897955,False
ARP-PE,0.0682475884244373,False
ARPI,0.7566666666666667,False
ARPJQ,0.0004938271604938272,False
ARPO,0.15016666666666664,False
ARQL,1.7107142857142859,False
ARR,0.2561647429171039,False
ARR-PA,1.014037459736748,False
ARR-PB,1.0388531061707873,False
ARRS,5.3126050420168065,False
ARRY,8.99630996309963,False
ARST,4.928652321630804,False
ART,0.1053846153846154,False
ARTC,15.514376996805114,True
ARTG,2.76036866359447,False
ARTH,0.7240740740740741,False
ARTL1,1.6534954407294833,False
ARTNA,2.6716845878136204,False
ARTW,0.6058823529411765,False
ARTX,7.493606138107417,False
ARUN,8.97090909090909,False
ARVN,0.919626168224299,False
ARW,4.8926984126984125,False
ARWA,1.2097851783328195,False
ARWR,4.828947368421053,False
ARX,0.7777777777777778,False
ARXXL,0.8999999999999999,False
ARYA,0.9665683382497542,False
ARYAW,0.7499999999999999,False
ARYX,0.005,False
ARZTF,0.02021018593371059,False
ASAE,3.5,False
ASAGF,0.6,False
ASAZY,3.6006026113157015,False
ASB,1.5744837758112096,False
ASB-PB,0.9276459455524824,False
ASB-PC,1.0521384928716904,False
ASB-PD,0.9756681292381333,False
ASB-PE,1.0383830134748877,False
ASB.W,3.043478260869565,False
ASBB,3.874570446735395,False
ASBI,5.52289156626506,False
ASBN,2.01024208566108,False
ASC,0.4562962962962963,False
ASCA,2.6390827517447657,False
ASCCY,0.6668285575522098,False
ASCD,0.6666666666666667,False
ASCMA,0.030819672131147544,False
ASEI,0.6581986143187066,False
ASEKY,0.8932584269662922,False
ASFI,3.051948051948052,False
ASFN,0.00043103448275862074,False
ASGLY,0.711734693877551,False
ASGN,31.27586206896552,True
ASGR,2.3645454545454547,False
ASH,26.529711375212223,True
ASH.W,0.9876135425268373,False
ASHTY,1.508671875,False
ASI,3.2249466950959484,False
ASIA,1.0517543859649123,False
ASIX,1.741011578305911,False
ASLN,0.7647058823529411,False
ASM,0.9539682539682539,False
ASMB,0.6250793650793651,False
ASMIY,6.091472868217054,False
ASML,13.168767507002803,True
ASMVY,0.8602452733776188,False
ASNA,0.2271293375394322,False
ASNB,0.5294117647058822,False
ASND,6.250663834306958,False
ASOMY,1.5648393194706995,False
ASPM,3.5928143712574854,False
ASPN,0.23720930232558138,False
ASPS,3.3814285714285717,False
ASPU,0.13541666666666666,False
ASPX,6.4469987228607915,False
ASR,5.971207087486157,False
ASRT,2.9476744186046515,False
ASRV,2.271186440677966,False
AST,0.26249999999999996,False
ASTC,2.206060606060606,False
ASTE,1.8573536645351698,False
ASTI,0.0025,False
ASTTY,0.19999999999999998,False
ASTX,5.47741935483871,False
ASUR,6.54876741693462,False
ASV,0.35031847133757965,False
ASX,2.7106918238993707,False
ASX.W,0.8967213114754099,False
ASXFF,1.1705629770992365,False
ASYS,1.8636363636363638,False
ASYTQ,0.0625,False
AT,0.23076923076923078,False
ATAC1,2.4238603297769155,False
ATASY,1.0311096856959587,False
ATAX,1.3685258964143427,False
ATBC,0.3892988929889299,False
ATCS1,0.11249999999999999,False
ATE,0.8239495798319327,False
ATEA,2.3622047244094486,False
ATEC,0.1512557077625571,False
ATEN,0.43738433066008636,False
ATEX,0.8789999999999999,False
ATGE,0.9166831585196913,False
ATH,0.9262202043132803,False
ATHE,0.26111111111111107,False
ATHL,2.1190130624092887,False
ATHM,3.4958430329231795,False
ATHN,5.258667705492793,False
ATHR,3.8684436801375752,False
ATHX,2.727272727272727,False
ATHYQ,10.0,False
ATI,1.4479048697621744,False
ATIS,0.11098221191028616,False
ATISW,5.643564356435643,False
ATISZ,0.45454545454545453,False
ATKR,1.345625,False
ATLC,1.798941798941799,False
ATLKY,4.224137931034483,False
ATLO,1.699318040917545,False
ATLS,0.011304347826086959,False
ATLS1,27.582608695652176,True
ATLS2,5.665853658536586,False
ATLT,0.24600000000000002,False
ATMI,2.76260162601626,False
ATML,2.453172205438066,False
ATMS,0.037142857142857144,False
ATN,2.727859778597786,False
