Date,Open,High,Low,Close,Adj Close,Volume
2015-02-26,109.449997,109.529999,109.019997,109.410004,99.380196,1742000
2015-02-27,109.349998,109.480003,108.970001,109.019997,99.025940,1825400
2015-03-02,109.110001,109.720001,109.019997,109.690002,99.634529,2681100
2015-03-03,109.470001,109.610001,108.739998,109.239998,99.225777,2615700
2015-03-04,108.900002,108.959999,108.199997,108.800003,98.826118,1949900
2015-03-05,109.029999,109.099998,108.629997,108.970001,98.980537,1752500
2015-03-06,108.470001,108.660004,107.239998,107.459999,97.608948,2799000
2015-03-09,107.599998,108.050003,107.519997,107.860001,97.972282,1827900
2015-03-10,107.000000,107.099998,106.209999,106.220001,96.482635,3543800
2015-03-11,106.430000,106.489998,105.980003,106.139999,96.409966,3071300
2015-03-12,106.470001,107.510002,106.419998,107.470001,97.618042,3907600
2015-03-13,107.370003,107.400002,106.169998,106.870003,97.073044,2073000
2015-03-16,107.360001,108.230003,107.260002,108.209999,98.290192,2706600
2015-03-17,107.800003,108.190002,107.470001,108.000000,98.099442,1754000
2015-03-18,107.680000,109.629997,107.349998,109.239998,99.225777,3662900
2015-03-19,109.029999,109.199997,108.570000,108.849998,98.871529,3901300
2015-03-20,109.489998,110.019997,109.370003,109.760002,99.698112,1741100
2015-03-23,109.720001,110.089996,109.570000,109.570000,99.525520,2084200
2015-03-24,109.540001,109.739998,108.940002,108.989998,98.998718,3398600
2015-03-25,108.639999,108.750000,106.790001,106.790001,97.454628,2817000
2015-03-26,106.389999,107.120003,105.980003,106.580002,97.262970,3164500
2015-03-27,106.599998,106.970001,106.419998,106.870003,97.527618,3298000
2015-03-30,107.589996,108.389999,107.519997,108.230003,98.768715,1885800
2015-03-31,107.730003,108.669998,107.000000,107.250000,97.874405,2077100
2015-04-01,107.339996,107.410004,106.389999,107.050003,97.691879,11026400
2015-04-02,107.029999,107.699997,106.849998,107.389999,98.002151,2041200
2015-04-06,107.269997,108.410004,106.790001,108.129997,98.677467,2186600
2015-04-07,108.129997,108.540001,107.769997,107.769997,98.348938,1983900
2015-04-08,108.000000,108.430000,107.720001,108.230003,98.768715,2454300
2015-04-09,108.199997,108.709999,107.739998,108.610001,99.115517,2214200
2015-04-10,108.870003,109.150002,108.639999,109.120003,99.580925,2406100
2015-04-13,109.040001,109.430000,108.660004,108.690002,99.188530,3524800
2015-04-14,108.660004,108.980003,108.160004,108.849998,99.334518,1460800
2015-04-15,109.239998,109.690002,109.080002,109.400002,99.836456,1512400
2015-04-16,109.230003,109.629997,109.059998,109.349998,99.790810,1490200
2015-04-17,108.699997,108.800003,107.610001,108.080002,98.631836,2657000
2015-04-20,108.669998,109.180000,108.620003,108.959999,99.434891,2005000
2015-04-21,109.449997,109.519997,108.750000,108.930000,99.407555,3909900
2015-04-22,109.080002,109.500000,108.529999,109.389999,99.827316,1469300
2015-04-23,109.139999,110.080002,109.099998,109.730003,100.137611,2340700
2015-04-24,109.919998,110.000000,109.620003,109.849998,100.247131,1775100
2015-04-27,110.190002,110.279999,109.169998,109.279999,99.726952,1827800
2015-04-28,109.540001,109.650002,108.500000,109.570000,99.991577,2595000
2015-04-29,109.010002,109.459999,108.629997,109.089996,99.553558,2432000
2015-04-30,108.779999,108.919998,107.470001,107.910004,98.476700,3635900
2015-05-01,108.400002,108.980003,108.230003,108.900002,99.380165,3924700
2015-05-04,109.239998,109.660004,109.120003,109.279999,99.726952,1713300
2015-05-05,109.169998,109.360001,107.879997,107.980003,98.540581,1692700
2015-05-06,108.379997,108.540001,107.010002,107.680000,98.266800,3691700
2015-05-07,107.599998,108.370003,107.379997,108.089996,98.640953,2363500
2015-05-08,109.110001,109.589996,109.080002,109.449997,99.882080,1796400
2015-05-11,109.330002,109.589996,108.930000,108.989998,99.462288,1656900
2015-05-12,108.480003,109.010002,107.930000,108.669998,99.170265,1657500
2015-05-13,108.970001,109.300003,108.580002,108.730003,99.225029,2424500
2015-05-14,109.330002,109.849998,109.099998,109.809998,100.210609,1579200
2015-05-15,109.879997,109.989998,109.599998,109.940002,100.329239,1862700
2015-05-18,109.809998,110.500000,109.750000,110.349998,100.703407,2769100
2015-05-19,110.379997,110.559998,110.120003,110.300003,100.657791,2845000
2015-05-20,110.339996,110.680000,110.029999,110.230003,100.593895,2478400
2015-05-21,110.180000,110.660004,110.070000,110.510002,100.849419,1476400
2015-05-22,110.379997,110.550003,110.220001,110.300003,100.657791,1187900
2015-05-26,110.019997,110.019997,108.870003,109.150002,99.608307,2226700
2015-05-27,109.449997,110.279999,109.199997,110.150002,100.520905,2562200
2015-05-28,109.970001,110.080002,109.570000,110.050003,100.429611,2022400
2015-05-29,109.989998,110.019997,109.180000,109.309998,99.754318,1943200
2015-06-01,109.800003,109.959999,109.059998,109.580002,100.000717,2354900
2015-06-02,109.250000,109.930000,108.949997,109.500000,99.927689,1925300
2015-06-03,109.779999,110.220001,109.529999,109.879997,100.274490,1731100
2015-06-04,109.500000,109.800003,108.769997,109.000000,99.471420,1845800
2015-06-05,108.910004,109.199997,108.330002,108.910004,99.389290,3342700
2015-06-08,108.879997,108.959999,108.180000,108.239998,98.777847,2990700
2015-06-09,108.250000,108.480003,107.730003,108.150002,98.695717,2976500
2015-06-10,108.699997,109.660004,108.589996,109.470001,99.900337,1592600
2015-06-11,109.709999,110.010002,109.580002,109.779999,100.183212,1850500
2015-06-12,109.279999,109.500000,108.879997,109.059998,99.526169,1490900
2015-06-15,108.279999,108.760002,107.870003,108.559998,99.069878,2865500
2015-06-16,108.449997,109.250000,108.400002,109.160004,99.617424,2604800
2015-06-17,109.330002,109.690002,108.739998,109.339996,99.781685,1911700
2015-06-18,109.580002,110.760002,109.580002,110.419998,100.767281,2496300
2015-06-19,110.389999,110.419998,109.860001,109.940002,100.329239,1735900
2015-06-22,110.680000,110.900002,110.449997,110.610001,100.940659,1864800
2015-06-23,110.730003,110.849998,110.459999,110.720001,101.041054,3080400
2015-06-24,110.559998,110.709999,109.860001,109.879997,100.274490,4931200
2015-06-25,110.199997,110.239998,109.449997,109.540001,99.964218,2110800
2015-06-26,109.290001,109.389999,108.650002,109.010002,99.907387,1503900
2015-06-29,108.029999,108.500000,106.650002,106.730003,97.817780,3642700
2015-06-30,107.620003,107.650002,106.680000,107.019997,98.083534,3394000
2015-07-01,108.019997,108.110001,107.279999,107.720001,98.725105,12016300
2015-07-02,108.050003,108.199997,107.349998,107.580002,98.596794,3140000
2015-07-06,106.989998,107.790001,106.620003,107.300003,98.340164,2570800
2015-07-07,107.440002,108.000000,105.930000,107.889999,98.880928,3329600
2015-07-08,107.099998,107.279999,105.910004,106.089996,97.231209,2938900
2015-07-09,107.150002,107.690002,106.269997,106.309998,97.432823,3064800
2015-07-10,107.580002,107.839996,107.099998,107.599998,98.615112,3432400
2015-07-13,108.580002,108.889999,108.379997,108.820000,99.733253,2835300
2015-07-14,108.800003,109.500000,108.589996,109.309998,100.182335,2292500
2015-07-15,109.370003,109.559998,108.910004,109.169998,100.054031,2555700
2015-07-16,109.849998,109.949997,109.650002,109.930000,100.750565,1314000
2015-07-17,109.989998,110.000000,109.650002,109.959999,100.778046,1295400
2015-07-20,110.050003,110.209999,109.779999,109.970001,100.787216,1339000
2015-07-21,109.879997,110.040001,109.300003,109.489998,100.347305,1661000
2015-07-22,109.099998,109.500000,109.000000,109.330002,100.200661,1852400
2015-07-23,109.470001,109.529999,108.519997,108.699997,99.623276,1569500
2015-07-24,108.750000,108.830002,107.389999,107.559998,98.578476,2073500
2015-07-27,107.059998,107.459999,106.599998,106.849998,97.927742,2958400
2015-07-28,107.160004,108.230003,106.779999,108.120003,99.091698,2198600
2015-07-29,108.180000,108.980003,108.059998,108.860001,99.769913,1624200
2015-07-30,108.570000,109.040001,108.169998,108.949997,99.852386,1390400
2015-07-31,109.309998,109.339996,108.699997,108.839996,99.751579,2422700
2015-08-03,108.989998,108.989998,107.889999,108.449997,99.394157,2654600
2015-08-04,108.449997,108.750000,108.000000,108.269997,99.229179,1600000
2015-08-05,108.839996,109.339996,108.459999,108.629997,99.559128,1253600
2015-08-06,108.919998,108.919998,107.239998,107.739998,98.743416,1969500
2015-08-07,107.620003,107.699997,106.889999,107.430000,98.459335,3295100
2015-08-10,108.080002,108.849998,108.050003,108.769997,99.687424,1981300
2015-08-11,108.000000,108.230003,107.370003,107.790001,98.789246,1833100
2015-08-12,107.010002,108.029999,106.089996,107.900002,98.890083,2611300
2015-08-13,107.910004,108.239998,107.440002,107.750000,98.752617,3545400
2015-08-14,107.699997,108.230003,107.540001,108.160004,99.128380,1154500
2015-08-17,107.889999,108.860001,107.510002,108.849998,99.760735,1739100
2015-08-18,108.779999,108.889999,108.370003,108.570000,99.504128,2695000
2015-08-19,108.050003,108.449997,107.080002,107.599998,98.615112,2183200
2015-08-20,106.800003,107.000000,105.250000,105.260002,96.470528,4377900
2015-08-21,104.320000,104.739998,102.180000,102.230003,93.693542,9877600
2015-08-24,96.400002,101.269997,93.000000,98.120003,89.926720,18137000
2015-08-25,101.410004,101.720001,96.870003,96.949997,88.854416,9215900
2015-08-26,99.989998,100.580002,97.389999,100.470001,92.080505,8299100
2015-08-27,101.970001,103.050003,100.919998,102.900002,94.307594,8779300
2015-08-28,102.589996,103.320000,102.370003,102.980003,94.380920,5165600
2015-08-31,102.529999,103.010002,101.949997,102.209999,93.675217,4526300
2015-09-01,99.949997,100.830002,98.750000,99.209999,90.925690,9264700
2015-09-02,100.779999,101.080002,99.550003,101.080002,92.639572,7681000
2015-09-03,101.580002,102.440002,100.900002,101.199997,92.749535,5151300
2015-09-04,99.919998,100.410004,99.260002,99.760002,91.429779,4317800
2015-09-08,101.589996,102.320000,101.059998,102.279999,93.739357,3342000
2015-09-09,103.239998,103.400002,100.690002,100.879997,92.456245,3691200
2015-09-10,100.879997,102.070000,100.629997,101.400002,92.932846,3696000
2015-09-11,101.040001,101.879997,100.699997,101.860001,93.354416,2007900
2015-09-14,101.910004,101.910004,101.199997,101.470001,92.997002,3711100
2015-09-15,101.809998,102.970001,101.529999,102.750000,94.170128,2388300
2015-09-16,102.870003,103.730003,102.699997,103.620003,94.967468,2447500
2015-09-17,103.639999,105.019997,103.239998,103.480003,94.839165,4726600
2015-09-18,102.050003,102.889999,101.589996,101.839996,93.336098,3271800
2015-09-21,102.419998,103.019997,101.669998,102.250000,93.711868,2680300
2015-09-22,101.000000,101.239998,100.209999,100.879997,92.456245,3034000
2015-09-23,101.040001,101.279999,100.339996,100.680000,92.272942,1788900
2015-09-24,100.019997,100.529999,99.099998,100.320000,91.943031,3723400
2015-09-25,100.760002,100.870003,99.070000,99.610001,91.756950,4937800
2015-09-28,99.059998,99.129997,96.800003,96.940002,89.297447,5606400
2015-09-29,97.230003,97.839996,96.370003,96.919998,89.279022,4548600
2015-09-30,98.110001,98.790001,97.550003,98.720001,90.937119,3747800
2015-10-01,98.959999,99.120003,97.709999,98.919998,91.121346,3808800
2015-10-02,97.959999,100.370003,97.379997,100.360001,92.447838,3654500
2015-10-05,101.099998,102.360001,101.040001,102.209999,94.151978,3405800
2015-10-06,102.209999,102.459999,101.379997,101.879997,93.847984,2463100
2015-10-07,102.440002,102.879997,101.699997,102.800003,94.695450,2583900
2015-10-08,102.529999,103.879997,102.379997,103.690002,95.515312,2521000
2015-10-09,103.800003,104.059998,103.430000,103.830002,95.644257,1649500
2015-10-12,103.849998,103.949997,103.510002,103.849998,95.662674,1680100
2015-10-13,103.290001,104.169998,102.989998,103.089996,94.962593,2221000
2015-10-14,103.050003,103.440002,102.379997,102.559998,94.474365,1902900
2015-10-15,102.919998,104.120003,102.629997,104.110001,95.902176,2218200
2015-10-16,104.370003,104.540001,103.849998,104.510002,96.270630,1902100
2015-10-19,104.300003,104.669998,103.970001,104.629997,96.381172,1457900
2015-10-20,104.389999,104.910004,104.190002,104.510002,96.270630,1806000
2015-10-21,104.709999,104.860001,103.589996,103.690002,95.515312,1777800
2015-10-22,104.279999,105.430000,104.120003,105.209999,96.915451,1979200
2015-10-23,106.129997,106.470001,105.669998,106.309998,97.928741,2404300
2015-10-26,106.260002,106.300003,105.849998,106.059998,97.698441,3078300
2015-10-27,105.830002,105.940002,105.260002,105.709999,97.376038,1686000
2015-10-28,105.940002,107.120003,105.620003,107.099998,98.656456,2421700
2015-10-29,106.720001,107.180000,106.680000,106.940002,98.509087,2666900
2015-10-30,107.139999,107.279999,106.500000,106.529999,98.131378,2203200
2015-11-02,106.779999,108.000000,106.680000,107.930000,99.421013,3396400
2015-11-03,107.709999,108.570000,107.550003,108.199997,99.669731,3100800
2015-11-04,108.510002,108.529999,107.570000,107.940002,99.430222,2893600
2015-11-05,108.040001,108.230003,107.209999,107.820000,99.319695,2144000
2015-11-06,107.570000,107.849998,106.919998,107.839996,99.338104,2078900
2015-11-09,107.900002,107.900002,106.199997,106.760002,98.343254,2620800
2015-11-10,106.459999,107.040001,106.290001,107.000000,98.564323,1605400
2015-11-11,107.269997,107.269997,106.529999,106.540001,98.140602,1342200
2015-11-12,105.970001,106.160004,104.949997,104.949997,96.675957,3110400
2015-11-13,104.760002,104.879997,103.809998,103.839996,95.653465,3003700
2015-11-16,103.800003,105.360001,103.690002,105.349998,97.044411,2635400
2015-11-17,105.510002,106.089996,104.970001,105.220001,96.924675,2243300
2015-11-18,105.580002,107.000000,105.540001,106.900002,98.472214,2106100
2015-11-19,106.910004,107.080002,106.620003,106.760002,98.343254,1623400
2015-11-20,107.230003,107.599998,106.980003,107.220001,98.766991,1563500
2015-11-23,107.230003,107.589996,106.879997,107.110001,98.665680,3145000
2015-11-24,106.570000,107.589996,106.309998,107.389999,98.923576,2032600
2015-11-25,107.510002,107.660004,107.250000,107.470001,98.997276,1820300
2015-11-27,107.589996,107.760002,107.220001,107.629997,99.144669,552400
2015-11-30,107.779999,107.849998,107.110001,107.169998,98.720940,3618100
2015-12-01,107.589996,108.209999,107.370003,108.180000,99.651321,2443600
2015-12-02,108.099998,108.269997,106.879997,107.050003,98.610374,2937200
2015-12-03,107.290001,107.480003,105.059998,105.449997,97.136543,3345600
2015-12-04,105.809998,107.540001,105.620003,107.389999,98.923576,4520000
2015-12-07,107.230003,107.269997,106.059998,106.550003,98.149818,3000500
2015-12-08,105.940002,106.400002,105.269997,105.910004,97.560257,3149600
2015-12-09,105.550003,106.750000,104.480003,105.000000,96.722008,4179800
2015-12-10,105.180000,106.059998,104.919998,105.309998,97.007576,3684900
2015-12-11,104.169998,104.430000,103.070000,103.239998,95.100761,5100700
2015-12-14,103.360001,103.720001,102.180000,103.610001,95.441582,7237800
2015-12-15,104.440002,105.190002,104.360001,104.720001,96.464073,2918000
2015-12-16,105.459999,106.419998,104.699997,106.239998,97.864243,5972400
2015-12-17,106.440002,106.470001,104.680000,104.680000,96.427238,4939900
2015-12-18,104.169998,104.360001,102.900002,102.900002,94.787567,4207700
2015-12-21,103.190002,103.279999,102.370003,103.129997,95.540749,3240700
2015-12-22,103.650002,104.260002,103.040001,104.059998,96.402298,2876600
2015-12-23,104.629997,105.400002,104.510002,105.360001,97.606651,3342300
2015-12-24,105.220001,105.599998,105.080002,105.230003,97.486206,1460500
2015-12-28,104.879997,105.000000,104.320000,105.000000,97.273132,3479600
2015-12-29,105.690002,106.239998,105.540001,106.120003,98.310707,2508300
2015-12-30,105.959999,106.000000,105.250000,105.320000,97.569565,2405900
2015-12-31,104.930000,105.320000,104.300003,104.300003,96.624649,3652200
2016-01-04,102.580002,102.949997,101.580002,102.739998,95.179451,6138300
2016-01-05,102.900002,103.180000,102.300003,102.970001,95.392517,3652300
2016-01-06,101.529999,102.230003,100.949997,101.589996,94.114082,3732800
2016-01-07,99.900002,100.800003,98.870003,99.099998,91.807304,9256200
2016-01-08,99.610001,99.989998,97.779999,97.970001,90.760452,7015800
2016-01-11,98.550003,98.669998,96.779999,97.910004,90.704887,6863800
2016-01-12,98.800003,99.169998,97.279999,98.580002,91.325584,4457300
2016-01-13,99.000000,99.199997,95.779999,96.040001,88.972496,6163000
2016-01-14,96.360001,98.180000,95.330002,97.510002,90.334297,5085100
2016-01-15,95.050003,95.879997,94.220001,95.459999,88.435173,8101700
2016-01-19,96.570000,96.669998,94.500000,95.360001,88.342522,7435700
2016-01-20,94.000000,95.269997,91.790001,94.419998,87.471710,13844900
2016-01-21,94.699997,95.959999,93.820000,94.790001,87.814484,7169500
2016-01-22,96.330002,96.889999,95.949997,96.809998,89.685837,3701500
2016-01-25,96.639999,96.650002,95.110001,95.220001,88.212830,4470500
2016-01-26,95.599998,96.820000,95.440002,96.669998,89.556129,3333400
2016-01-27,96.400002,97.320000,95.050003,95.570000,88.537071,5202400
2016-01-28,96.559998,96.660004,95.050003,95.949997,88.889107,4540700
2016-01-29,96.449997,98.360001,96.349998,98.330002,91.093994,5005400
2016-02-01,97.750000,98.809998,97.370003,98.349998,91.112488,3868900
2016-02-02,97.500000,97.550003,96.160004,96.449997,89.352325,3279600
2016-02-03,97.089996,97.290001,94.889999,97.029999,89.889633,5457300
2016-02-04,96.790001,97.919998,96.470001,97.260002,90.102699,3431800
2016-02-05,96.940002,97.000000,94.949997,95.260002,88.249908,3993600
2016-02-08,94.199997,94.379997,92.500000,93.779999,86.878792,6303900
2016-02-09,92.839996,94.470001,92.699997,93.660004,86.767632,4793900
2016-02-10,94.190002,95.269997,93.620003,93.720001,86.823235,3580000
2016-02-11,92.389999,93.059998,91.580002,92.559998,85.748589,7239700
2016-02-12,93.470001,94.379997,93.010002,94.360001,87.416130,2948100
2016-02-16,95.620003,96.089996,94.959999,96.080002,89.009544,3577700
2016-02-17,96.769997,97.930000,96.589996,97.669998,90.482552,3635000
2016-02-18,97.900002,97.919998,97.089996,97.279999,90.121239,2432100
2016-02-19,96.849998,97.360001,96.430000,97.300003,90.139763,2243700
2016-02-22,98.239998,98.800003,98.110001,98.720001,91.455276,2235400
2016-02-23,98.379997,98.519997,97.470001,97.529999,90.352844,3203900
2016-02-24,96.580002,98.139999,95.989998,98.029999,90.816048,3253400
2016-02-25,98.269997,99.190002,97.820000,99.190002,91.890686,4961900
2016-02-26,99.669998,99.760002,98.959999,99.110001,91.816574,3194300
2016-02-29,99.120003,99.690002,98.320000,98.320000,91.084702,2749400
2016-03-01,99.129997,100.680000,98.839996,100.660004,93.252525,2955700
2016-03-02,100.519997,101.239998,100.260002,101.220001,93.771309,3591400
2016-03-03,101.129997,101.750000,100.849998,101.720001,94.234497,2703100
2016-03-04,101.889999,102.599998,101.400002,102.070000,94.558746,2442100
2016-03-07,101.650002,102.559998,101.559998,102.279999,94.753304,2963900
2016-03-08,101.730003,101.800003,100.910004,101.010002,93.576759,3436900
2016-03-09,101.500000,101.699997,100.980003,101.500000,94.030685,2131700
2016-03-10,101.800003,102.300003,100.400002,101.470001,94.002899,3702000
2016-03-11,102.370003,103.239998,102.330002,103.190002,95.596329,3253500
2016-03-14,102.879997,103.320000,102.690002,103.070000,95.485153,2987100
2016-03-15,102.000000,102.260002,101.760002,102.239998,95.159393,2992400
2016-03-16,101.989998,103.089996,101.910004,102.879997,95.755066,3473600
2016-03-17,102.870003,103.919998,102.599998,103.669998,96.490356,3472500
2016-03-18,103.949997,104.279999,103.800003,104.129997,96.918510,2942300
2016-03-21,103.980003,104.360001,103.800003,104.230003,97.011589,2539300
2016-03-22,103.750000,104.519997,103.610001,104.199997,96.983635,1962600
2016-03-23,104.040001,104.040001,103.279999,103.349998,96.192520,6087100
2016-03-24,102.760002,103.330002,102.529999,103.320000,96.164604,2173000
2016-03-28,103.580002,103.709999,103.070000,103.389999,96.229767,2103400
2016-03-29,103.190002,104.550003,102.959999,104.540001,97.300117,2925100
2016-03-30,105.040001,105.389999,104.730003,104.940002,97.672409,2258800
2016-03-31,104.970001,105.220001,104.699997,104.820000,97.560730,2230100
2016-04-01,104.300003,105.570000,103.949997,105.480003,98.175026,2996000
2016-04-04,105.489998,105.550003,104.889999,105.040001,97.765480,1847400
2016-04-05,104.309998,104.550003,103.870003,104.019997,96.816132,2572500
2016-04-06,104.089996,105.199997,103.900002,105.160004,97.877167,2572000
2016-04-07,104.500000,104.739998,103.440002,103.900002,96.704422,2134800
2016-04-08,104.570000,104.900002,103.910004,104.199997,96.983635,2337000
2016-04-11,104.650002,105.050003,103.910004,103.910004,96.713745,2276300
2016-04-12,104.099998,105.099998,103.779999,104.919998,97.653793,2358000
2016-04-13,105.500000,106.169998,105.430000,106.150002,98.798622,2864500
2016-04-14,106.239998,106.389999,105.900002,106.110001,98.761383,1666900
2016-04-15,106.120003,106.190002,105.870003,106.059998,98.714836,1622600
2016-04-18,105.739998,106.790001,105.610001,106.769997,99.375671,1767100
2016-04-19,107.019997,107.309998,106.610001,107.070000,99.654900,2103700
2016-04-20,107.209999,107.639999,106.830002,107.180000,99.757286,1958900
2016-04-21,107.260002,107.330002,106.480003,106.650002,99.263985,1675200
2016-04-22,106.510002,106.930000,106.239998,106.800003,99.403618,1893600
2016-04-25,106.500000,106.589996,106.059998,106.540001,99.161606,2088100
2016-04-26,106.779999,107.050003,106.440002,106.830002,99.431519,1747500
2016-04-27,106.660004,107.330002,106.419998,107.089996,99.673515,2267900
2016-04-28,106.629997,107.300003,105.870003,106.129997,98.779984,4834200
2016-04-29,105.800003,105.959999,104.809998,105.510002,98.202919,3068000
2016-05-02,105.800003,106.400002,105.470001,106.330002,98.966156,2546500
2016-05-03,105.620003,105.680000,104.820000,105.260002,97.970253,5172600
2016-05-04,104.760002,105.169998,104.370003,104.639999,97.393188,2578800
2016-05-05,104.949997,105.169998,104.370003,104.599998,97.355957,1616700
2016-05-06,104.139999,104.989998,104.000000,104.980003,97.709633,1759600
2016-05-09,104.870003,105.339996,104.769997,105.089996,97.812019,1747300
2016-05-10,105.500000,106.400002,105.410004,106.339996,98.975464,2400900
2016-05-11,106.089996,106.290001,105.339996,105.370003,98.072639,1531600
2016-05-12,105.820000,105.879997,104.720001,105.330002,98.035400,2470000
2016-05-13,105.080002,105.480003,104.220001,104.419998,97.188423,3754800
2016-05-16,104.580002,105.750000,104.410004,105.459999,98.156395,2069600
2016-05-17,105.260002,105.459999,104.160004,104.510002,97.272194,2792200
2016-05-18,104.510002,105.199997,103.820000,104.500000,97.262901,2797700
2016-05-19,104.080002,104.360001,103.370003,104.089996,96.881279,2616800
2016-05-20,104.540001,105.139999,104.449997,104.889999,97.625877,2005700
2016-05-23,104.919998,105.120003,104.660004,104.760002,97.504875,1662200
2016-05-24,105.220001,106.370003,105.220001,106.160004,98.807922,2409000
2016-05-25,106.510002,107.139999,106.510002,106.930000,99.524590,3266500
2016-05-26,107.019997,107.139999,106.730003,106.910004,99.505981,1803600
2016-05-27,106.970001,107.389999,106.949997,107.389999,99.952736,1691400
2016-05-31,107.570000,107.690002,106.959999,107.339996,99.906197,2570700
2016-06-01,107.000000,107.699997,106.800003,107.629997,100.176109,2679600
2016-06-02,107.400002,107.989998,107.110001,107.989998,100.511185,2112700
2016-06-03,107.779999,107.870003,106.940002,107.690002,100.231949,2502500
2016-06-06,107.839996,108.459999,107.800003,108.250000,100.753166,1782300
2016-06-07,108.389999,108.809998,108.320000,108.459999,100.948639,1271500
2016-06-08,108.610001,108.930000,108.500000,108.839996,101.302307,1286500
2016-06-09,108.449997,108.730003,108.220001,108.620003,101.097549,1743400
2016-06-10,107.779999,107.919998,107.160004,107.500000,100.055122,1666400
2016-06-13,107.150002,107.680000,106.589996,106.610001,99.226753,2354800
2016-06-14,105.900002,106.330002,105.360001,105.949997,99.048195,2170100
2016-06-15,106.190002,106.599998,105.739998,105.839996,98.945366,1841500
2016-06-16,105.300003,106.180000,104.699997,106.150002,99.235168,1884300
2016-06-17,106.120003,106.120003,105.389999,105.800003,98.907974,1713000
2016-06-20,106.930000,107.389999,106.459999,106.519997,99.581078,2402900
2016-06-21,106.800003,106.989998,106.389999,106.750000,99.796089,2248300
2016-06-22,106.800003,107.279999,106.440002,106.510002,99.571724,2002700
2016-06-23,107.419998,108.000000,107.139999,107.980003,100.945976,1622300
2016-06-24,104.120003,105.940002,103.860001,104.050003,97.271980,7370400
2016-06-27,103.220001,103.230003,101.510002,101.980003,95.336815,5213600
2016-06-28,103.080002,103.860001,102.830002,103.849998,97.084991,7569500
2016-06-29,104.680000,105.830002,104.650002,105.709999,98.823822,2635700
2016-06-30,106.010002,107.199997,105.620003,107.160004,100.179382,5552300
2016-07-01,107.160004,107.750000,107.070000,107.370003,100.375710,2938000
2016-07-05,106.940002,107.000000,106.139999,106.570000,99.627815,3019900
2016-07-06,106.199997,107.260002,105.879997,107.220001,100.235466,1767700
2016-07-07,107.370003,107.769997,106.750000,107.169998,100.188721,1669800
2016-07-08,107.910004,108.989998,107.860001,108.839996,101.749939,2362200
2016-07-11,109.190002,109.620003,109.000000,109.290001,102.170631,3868300
2016-07-12,109.879997,110.400002,109.680000,110.199997,103.021362,3222800
2016-07-13,110.430000,110.500000,109.809998,110.139999,102.965256,1485700
2016-07-14,110.720001,110.989998,110.459999,110.669998,103.460724,1561100
2016-07-15,110.889999,110.970001,110.290001,110.550003,103.348549,1385500
2016-07-18,110.650002,110.930000,110.440002,110.860001,103.638367,1359900
2016-07-19,110.620003,110.750000,110.400002,110.639999,103.432686,3154100
2016-07-20,110.680000,111.330002,110.660004,111.230003,103.984261,1135900
2016-07-21,111.180000,111.290001,110.519997,110.790001,103.572914,3393400
2016-07-22,110.900002,111.360001,110.709999,111.320000,104.068375,3546700
2016-07-25,111.239998,111.269997,110.690002,111.029999,103.797272,1394200
2016-07-26,111.059998,111.339996,110.629997,111.150002,103.909462,1432300
2016-07-27,111.410004,111.419998,110.559998,111.019997,103.787926,1977500
2016-07-28,110.889999,111.379997,110.660004,111.160004,103.918823,1945800
2016-07-29,111.089996,111.620003,110.820000,111.419998,104.161873,1638200
2016-08-01,111.400002,111.669998,111.000000,111.269997,104.021645,2093200
2016-08-02,111.190002,111.230003,109.949997,110.430000,103.236366,2473900
2016-08-03,110.389999,110.860001,110.209999,110.839996,103.619667,1353600
2016-08-04,110.849998,111.180000,110.690002,110.970001,103.741188,1113600
2016-08-05,111.419998,111.919998,111.320000,111.889999,104.601257,1379600
2016-08-08,111.989998,112.120003,111.690002,111.820000,104.535820,1238800
2016-08-09,111.940002,112.180000,111.750000,111.919998,104.629303,1032500
2016-08-10,111.940002,112.050003,111.419998,111.589996,104.320793,1259100
2016-08-11,111.980003,112.260002,111.730003,112.150002,104.844322,1378000
2016-08-12,111.970001,112.169998,111.760002,112.040001,104.741478,1542900
2016-08-15,112.290001,112.639999,112.070000,112.449997,105.124763,1442800
2016-08-16,112.230003,112.239998,111.809998,111.809998,104.526459,1228600
2016-08-17,111.839996,112.029999,111.269997,111.949997,104.657341,2791500
2016-08-18,111.919998,112.300003,111.709999,112.300003,104.984543,972100
2016-08-19,112.000000,112.230003,111.730003,112.139999,104.834969,1000600
2016-08-22,112.040001,112.250000,111.769997,112.169998,104.863014,1102000
2016-08-23,112.480003,112.779999,112.440002,112.470001,105.143463,3252300
2016-08-24,112.430000,112.459999,111.589996,111.839996,104.554497,2267800
2016-08-25,111.699997,112.070000,111.550003,111.769997,104.489075,1205200
2016-08-26,111.870003,112.550003,111.050003,111.540001,104.274048,1851100
2016-08-29,111.720001,112.330002,111.699997,112.150002,104.844322,1071200
2016-08-30,112.160004,112.300003,111.660004,111.970001,104.676048,1534600
2016-08-31,111.879997,111.900002,111.199997,111.650002,104.376884,1393700
2016-09-01,111.769997,111.889999,110.970001,111.709999,104.432983,1670900
2016-09-02,112.190002,112.510002,111.919998,112.279999,104.965851,1563200
2016-09-06,112.459999,112.620003,112.019997,112.599998,105.265015,4111700
2016-09-07,112.540001,112.750000,112.290001,112.750000,105.405235,1590000
2016-09-08,112.570000,112.669998,112.260002,112.459999,105.134117,1152400
